ASpace_ID,Names,Authority_ID,Source,Name_Recon,uri,New_ID
695,"Galerie Maeght (Paris, France)",,library of congress name authority file,"Galerie Maeght (Paris, France)",http://id.loc.gov/authorities/names/n83141848, 1655
696,"Galleria nazionale d""arte moderna (Italy) ",,library of congress name authority file,"Galleria nazionale d""arte moderna (Italy) ",http://id.loc.gov/authorities/names/n80099106, 1656
702,Rhomaides frères,,library of congress name authority file,Rhomaides frères,http://id.loc.gov/authorities/names/nr2005022517, 1657
711,Cyprus. Tmēma Archaiotētōn,,library of congress name authority file,Cyprus. Tmēma Archaiotētōn,http://id.loc.gov/authorities/names/n50074766, 1658
718,Patricia Faure Gallery,,library of congress name authority file,Patricia Faure Gallery,http://id.loc.gov/authorities/names/n2001010509, 1659
722,"Pomona College (Claremont, Calif.). Museum of Art",,library of congress name authority file,"Pomona College (Claremont, Calif.). Museum of Art",http://id.loc.gov/authorities/names/no2002038399, 1660
723,Bisson frères,,library of congress name authority file,Bisson frères,http://id.loc.gov/authorities/names/n84081227, 1661
735,American Museum of Ceramic Art,,library of congress name authority file,American Museum of Ceramic Art,http://id.loc.gov/authorities/names/nr2006004458, 1662
736,American Academy of Arts and Sciences,,library of congress name authority file,American Academy of Arts and Sciences,http://id.loc.gov/authorities/names/n79082160, 1663
738,UCLA Film and Television Archive,,library of congress name authority file,UCLA Film and Television Archive,http://id.loc.gov/authorities/names/n90634767, 1664
739,Ruth Chandler Williamson Gallery,,library of congress name authority file,Ruth Chandler Williamson Gallery,http://id.loc.gov/authorities/names/n94053979, 1665
740,Soho 20 (Gallery),,library of congress name authority file,Soho 20 (Gallery),http://id.loc.gov/authorities/names/no95011062, 1666
741,"A.I.R. Gallery (New York, N.Y.)",,library of congress name authority file,"A.I.R. Gallery (New York, N.Y.)",http://id.loc.gov/authorities/names/n86856894, 1667
742,Alexander Construction Company,,library of congress name authority file,Alexander Construction Company,http://id.loc.gov/authorities/names/no2011077553, 1668
745,USC Fisher Museum of Art,,library of congress name authority file,USC Fisher Museum of Art,http://id.loc.gov/authorities/names/no2012082745, 1669
746,Los Angeles Center for Photographic Studies,,library of congress name authority file,Los Angeles Center for Photographic Studies,http://id.loc.gov/authorities/names/n81008421, 1670
748,"Japanese American National Museum (Los Angeles, Calif.)",,library of congress name authority file,"Japanese American National Museum (Los Angeles, Calif.)",http://id.loc.gov/authorities/names/n92100598, 1671
749,Otis College of Art and Design,,library of congress name authority file,Otis College of Art and Design,http://id.loc.gov/authorities/names/n94063411, 1672
750,Vincent Price Art Museum,,library of congress name authority file,Vincent Price Art Museum,http://id.loc.gov/authorities/names/no2011116647, 1673
751,Los Angeles (Calif.). Cultural Affairs Department,,library of congress name authority file,Los Angeles (Calif.). Cultural Affairs Department,http://id.loc.gov/authorities/names/n83213504, 1674
752,Los Angeles Municipal Art Gallery,,library of congress name authority file,Los Angeles Municipal Art Gallery,http://id.loc.gov/authorities/names/n81014402, 1675
753,Watts Towers Art Center,,library of congress name authority file,Watts Towers Art Center,http://id.loc.gov/authorities/names/no95023662, 1676
756,Lunn Gallery,,library of congress name authority file,Lunn Gallery,http://id.loc.gov/authorities/names/n79095487, 1677
757,Lunn Ltd,,library of congress name authority file,Lunn Ltd,http://id.loc.gov/authorities/names/nr88008170, 1678
758,Graphics International Ltd,,library of congress name authority file,Graphics International Ltd,http://id.loc.gov/authorities/names/no2014142777, 1679
765,Los Angeles Contemporary Exhibitions (Gallery),,library of congress name authority file,Los Angeles Contemporary Exhibitions (Gallery),http://id.loc.gov/authorities/names/n88033438, 1680
769,L.A. as Subject (Project),,library of congress name authority file,L.A. as Subject (Project),http://id.loc.gov/authorities/names/n99005999, 1681
771,Kypriakon Mouseion (Cyprus),,library of congress name authority file,Kypriakon Mouseion (Cyprus),http://id.loc.gov/authorities/names/n83064191, 1682
772,California African-American Museum,,library of congress name authority file,California African-American Museum,http://id.loc.gov/authorities/names/nr98005513, 1683
775,P.A.P. Kunstagentur (Firm),,library of congress name authority file,P.A.P. Kunstagentur (Firm),http://id.loc.gov/authorities/names/n78057310, 1684
776,Aktions-Analytische Organisation,,library of congress name authority file,Aktions-Analytische Organisation,http://id.loc.gov/authorities/names/n93018047, 1685
777,"Friedrichshof (Zurndorf, Austria)",,library of congress name authority file,"Friedrichshof (Zurndorf, Austria)",http://id.loc.gov/authorities/names/n87833204, 1686
778,Germany. Reichsarbeitsdienst,,library of congress name authority file,Germany. Reichsarbeitsdienst,http://id.loc.gov/authorities/names/n81009634, 1687
779,Andalusia (Spain). Consejería de Cultura,,library of congress name authority file,Andalusia (Spain). Consejería de Cultura,http://id.loc.gov/authorities/names/n83301038, 1688
783,Festival internazionale del film di Locarno,,library of congress name authority file,Festival internazionale del film di Locarno,http://id.loc.gov/authorities/names/n78055372, 1689
785,Phébus (Firm),,,Phébus (Firm),http://id.loc.gov/authorities/names/n90671112, 1690
786,"Süleymaniye Camii (Istanbul, Turkey)",,library of congress name authority file,"Süleymaniye Camii (Istanbul, Turkey)",http://id.loc.gov/authorities/names/n86034878, 1691
787,"Sultanahmet Camii (Istanbul, Turkey)",,library of congress name authority file,"Sultanahmet Camii (Istanbul, Turkey)",http://id.loc.gov/authorities/names/n92046853, 1692
788,Topkapı Sarayı Müzesi,,library of congress name authority file,Topkapı Sarayı Müzesi,http://id.loc.gov/authorities/names/n50075577, 1693
789,Dolmabahçe Sarayı,,library of congress name authority file,Dolmabahçe Sarayı,http://id.loc.gov/authorities/names/nr2001022215, 1694
795,Cathédrale de Chartres,,library of congress name authority file,Cathédrale de Chartres,http://id.loc.gov/authorities/names/n50052168, 1695
805,Biennale di Venezia,,ingest,Biennale di Venezia,http://id.loc.gov/authorities/names/n80010259, 1654
808,Bibliothèque nationale de France,,library of congress name authority file,Bibliothèque nationale de France,http://id.loc.gov/authorities/names/no95028191, 1696
809,"Institut de recherche et d""histoire des textes (France)",,library of congress name authority file,"Institut de recherche et d""histoire des textes (France)",http://id.loc.gov/authorities/names/n50070689, 1697
810,Národní muzeum v Praze. Knihovna,,library of congress name authority file,Národní muzeum v Praze. Knihovna,http://id.loc.gov/authorities/names/n80146737, 1698
811,Rossiĭskai︠a︡ akademii︠a︡ nauk. Biblioteka,,library of congress name authority file,Rossiĭskai︠a︡ akademii︠a︡ nauk. Biblioteka,http://id.loc.gov/authorities/names/n92090312, 1699
813,Umĕleckoprůmyslové muzeum v Praze,,library of congress name authority file,Umĕleckoprůmyslové muzeum v Praze,http://id.loc.gov/authorities/names/n50068448, 1700
815,Unesco,,library of congress name authority file,Unesco,http://id.loc.gov/authorities/names/n79054523, 1701
816,Organization of World Heritage Cities,,library of congress name authority file,Organization of World Heritage Cities,http://id.loc.gov/authorities/names/no2005039715, 1702
817,Gemini G.E.L. (Firm),,library of congress name authority file,Gemini G.E.L. (Firm),http://id.loc.gov/authorities/names/n50038105, 1703
819,Millers Falls Company,,library of congress name authority file,Millers Falls Company,http://id.loc.gov/authorities/names/n87119447, 1704
820,Four Seasons (Restaurant),,library of congress name authority file,Four Seasons (Restaurant),http://id.loc.gov/authorities/names/n80096080, 1705
822,"Museo del Templo Mayor (Mexico City, Mexico)",,library of congress name authority file,"Museo del Templo Mayor (Mexico City, Mexico)",http://id.loc.gov/authorities/names/n98053614, 1706
836,No Age (Musical group),,library of congress name authority file,No Age (Musical group),http://id.loc.gov/authorities/names/no2008092168, 1707
865,Wurdeman and Becket,,library of congress name authority file,Wurdeman and Becket,http://id.loc.gov/authorities/names/no2009044977, 1708
866,Welton Becket and Associates,,library of congress name authority file,Welton Becket and Associates,http://id.loc.gov/authorities/names/n89669359, 1709
876,"Kākh-i Gulistān (Tehran, Iran)",,library of congress name authority file,"Kākh-i Gulistān (Tehran, Iran)",http://id.loc.gov/authorities/names/n98039258, 1710
878,American Federation of Arts,,ulan,American Federation of Arts,http://id.loc.gov/authorities/names/n78096867, 1711
882,Kunst.Halle.Krems,,library of congress name authority file,Kunst.Halle.Krems,http://id.loc.gov/authorities/names/nr93041931, 1712
883,Fotomuseum Winterthur,,library of congress name authority file,Fotomuseum Winterthur,http://id.loc.gov/authorities/names/n94040620, 1713
886,KPMG LLP (U.S.),,library of congress name authority file,KPMG LLP (U.S.),http://id.loc.gov/authorities/names/no2013075387, 1714
891,Fondazione Memmo (Italy),,library of congress name authority file,Fondazione Memmo (Italy),http://id.loc.gov/authorities/names/n93069020, 1715
895,Royal Academy of Arts (Great Britain),,library of congress name authority file,Royal Academy of Arts (Great Britain),http://id.loc.gov/authorities/names/n80032672, 1716
896,"Kitchen Center for Video, Music, Dance, Performance, Film, and Literature (New York, N.Y.)",,ingest,"Kitchen Center for Video, Music, Dance, Performance, Film, and Literature (New York, N.Y.)",http://id.loc.gov/authorities/names/n93104099, 1717
899,Cotsen Foundation,,library of congress name authority file,Cotsen Foundation,http://id.loc.gov/authorities/names/no2013064707, 1718
900,"White Studio (New York, N.Y.)",,library of congress name authority file,"White Studio (New York, N.Y.)",http://id.loc.gov/authorities/names/nr99037386, 1719
901,Baker’s Art Gallery,,library of congress name authority file,Baker’s Art Gallery,http://id.loc.gov/authorities/names/no2009037604, 1720
902,Elite (Photographic firm),,library of congress name authority file,Elite (Photographic firm),http://id.loc.gov/authorities/names/no2008169617, 1721
903,"Apeda Studio (New York, N.Y.)",,library of congress name authority file,"Apeda Studio (New York, N.Y.)",http://id.loc.gov/authorities/names/nr99038062, 1722
906,Academia Imperial das Bellas Artes (Brazil),,library of congress name authority file,Academia Imperial das Bellas Artes (Brazil),http://id.loc.gov/authorities/names/n84039891, 1723
917,Academia Imperial das Bellas Artes (Brazil),,library of congress name authority file,Academia Imperial das Bellas Artes (Brazil),http://id.loc.gov/authorities/names/n84039891, 1723
924,Duveen Brothers,,lcnaf,Duveen Brothers,http://id.loc.gov/authorities/names/nr97027536, 1405
929,Thos. Agnew and Sons Ltd.,,lcnaf,Thos. Agnew and Sons Ltd.,http://id.loc.gov/authorities/names/n78013823, 1408
930,"F. Kleinberger Galleries (New York, N.Y.)",,lcnaf,"F. Kleinberger Galleries (New York, N.Y.)",http://id.loc.gov/authorities/names/n2006165845, 1406
931,"Wildenstein and Company (New York, N.Y.)",,lcnaf,"Wildenstein and Company (New York, N.Y.)",http://id.loc.gov/authorities/names/n50052707, 1407
937,Overseas Missionary Fellowship,,lcnaf,Overseas Missionary Fellowship,http://id.loc.gov/authorities/names/n50082466, 1724
938,"Tian Tan (Beijing, China)",,lcnaf,"Tian Tan (Beijing, China)",http://id.loc.gov/authorities/names/no97025429, 1725
940,United States. National Park Service,n 79022809,library of congress name authority file,United States. National Park Service,http://id.loc.gov/authorities/names/n79022809, 1726
953,Dépôt de la guerre (France),,library of congress name authority file,Dépôt de la guerre (France),http://id.loc.gov/authorities/names/n50070527, 1727
954,Malo frères,,library of congress name authority file,Malo frères,http://id.loc.gov/authorities/names/no2014136124, 1728
1007,Verlag Das Beste GmbH,,lcnaf,Verlag Das Beste GmbH,http://id.loc.gov/authorities/names/n50074892, 1602
1008,Stuttgarter Kunstkabinett,,lcnaf,Stuttgarter Kunstkabinett,http://id.loc.gov/authorities/names/nr90011094, 1601
1010,Kunsthaus Lempertz,,lcnaf,Kunsthaus Lempertz,http://id.loc.gov/authorities/names/n82058500, 1600
1012,Ernst Barlach Gesellschaft,,lcnaf,Ernst Barlach Gesellschaft,http://id.loc.gov/authorities/names/n82203853, 1603
1013,Galerie Fischer,,lcnaf,Galerie Fischer,http://id.loc.gov/authorities/names/n83227232, 1604
1014,Einsatzstab Reichsleiter Rosenberg für die Besetzten Gebiete,,lcnaf,Einsatzstab Reichsleiter Rosenberg für die Besetzten Gebiete,http://id.loc.gov/authorities/names/n95112083, 1599
1015,Deutscher Werkbund,,lcnaf,Deutscher Werkbund,http://id.loc.gov/authorities/names/n50065876, 1410
1016,Kunstarchiv Arntz,,lcnaf,Kunstarchiv Arntz,http://id.loc.gov/authorities/names/n81046530, 1610
1024,California Institute of the Arts,,lcnaf,California Institute of the Arts,http://id.loc.gov/authorities/names/n50058861, 1626
1025,Henry E. Huntington Library and Art Gallery,,lcnaf,Henry E. Huntington Library and Art Gallery,http://id.loc.gov/authorities/names/n79049138, 1372
1026,Vincent Price Art Museum,,lcnaf,Vincent Price Art Museum,http://id.loc.gov/authorities/names/no2011116647, 1673
1027,USC Fisher Museum of Art,,lcnaf,USC Fisher Museum of Art,http://id.loc.gov/authorities/names/no2012082745, 1669
1028,California African-American Museum,,lcnaf,California African-American Museum,http://id.loc.gov/authorities/names/nr98005513, 1683
1029,UCLA Film and Television Archive,,lcnaf,UCLA Film and Television Archive,http://id.loc.gov/authorities/names/n90634767, 1664
1030,Los Angeles County Museum of Art,,lcnaf,Los Angeles County Museum of Art,http://id.loc.gov/authorities/names/n78097041, 1455
1032,Los Angeles Contemporary Exhibitions (Gallery),,lcnaf,Los Angeles Contemporary Exhibitions (Gallery),http://id.loc.gov/authorities/names/n88033438, 1680
1033,Ruth Chandler Williamson Gallery,,lcnaf,Ruth Chandler Williamson Gallery,http://id.loc.gov/authorities/names/n94053979, 1665
1034,Los Angeles (Calif.). Cultural Affairs Department,,lcnaf,Los Angeles (Calif.). Cultural Affairs Department,http://id.loc.gov/authorities/names/n83213504, 1674
1035,Armand Hammer Museum of Art and Cultural Center,,lcnaf,Armand Hammer Museum of Art and Cultural Center,http://id.loc.gov/authorities/names/nr91027284, 1452
1036,Armory Center for the Arts,,lcnaf,Armory Center for the Arts,http://id.loc.gov/authorities/names/no95036938, 1648
1037,"Japanese American National Museum (Los Angeles, Calif.)",,lcnaf,"Japanese American National Museum (Los Angeles, Calif.)",http://id.loc.gov/authorities/names/n92100598, 1671
1038,American Museum of Ceramic Art,,lcnaf,American Museum of Ceramic Art,http://id.loc.gov/authorities/names/nr2006004458, 1662
1039,Otis College of Art and Design,,lcnaf,Otis College of Art and Design,http://id.loc.gov/authorities/names/n94063411, 1672
1041,Orange County Museum of Art (Calif.),,lcnaf,Orange County Museum of Art (Calif.),http://id.loc.gov/authorities/names/n96103513, 1729
1043,"Pomona College (Claremont, Calif.). Museum of Art",,lcnaf,"Pomona College (Claremont, Calif.). Museum of Art",http://id.loc.gov/authorities/names/no2002038399, 1660
1064,Phébus (Firm),,ingest,Phébus (Firm),http://id.loc.gov/authorities/names/n90671112, 1690
1067,Apollon (Firm),,library of congress name authority file,Apollon (Firm),http://id.loc.gov/authorities/names/no2010101417, 1429
1068,"Sultanahmet Camii (Istanbul, Turkey)",,library of congress name authority file,"Sultanahmet Camii (Istanbul, Turkey)",http://id.loc.gov/authorities/names/n92046853, 1692
1069,Dolmabahçe Sarayı,,library of congress name authority file,Dolmabahçe Sarayı,http://id.loc.gov/authorities/names/nr2001022215, 1694
1070,"Süleymaniye Camii (Istanbul, Turkey)",,library of congress name authority file,"Süleymaniye Camii (Istanbul, Turkey)",http://id.loc.gov/authorities/names/n86034878, 1691
1072,Topkapı Sarayı Müzesi,,library of congress name authority file,Topkapı Sarayı Müzesi,http://id.loc.gov/authorities/names/n50075577, 1693
1073,Ayasofya Müzesi,,library of congress name authority file,Ayasofya Müzesi,http://id.loc.gov/authorities/names/n79058868, 1414
1076,"GAP, Inc.",,lcnaf,"GAP, Inc.",http://id.loc.gov/authorities/names/nr99016044, 1730
1077,Nazraeli Press,,lcnaf,Nazraeli Press,http://id.loc.gov/authorities/names/no94014082, 1731
764,Patrick Painter Inc,,naf,Patrick Painter Inc,http://id.loc.gov/authorities/names/nr2006023162, 1733
60,London Stereoscopic Company,,library of congress name authority file,London Stereoscopic Company,http://id.loc.gov/authorities/names/nr2002040024, 1734
98,"Exposition universelle internationale de 1900 (Paris, France)",,library of congress name authority file,"Exposition universelle internationale de 1900 (Paris, France)",http://id.loc.gov/authorities/names/n50054651, 1735
825,Exposition universelle de 1867 à Paris,,library of congress name authority file,Exposition universelle de 1867 à Paris,http://id.loc.gov/authorities/names/n85268098, 1736
838,Exposition universelle de Paris en 1855,,library of congress name authority file,Exposition universelle de Paris en 1855,http://id.loc.gov/authorities/names/n87127469, 1737
847,American Stereoscopic Company,,library of congress name authority file,American Stereoscopic Company,http://id.loc.gov/authorities/names/n80058665, 1738
849, H.C. White Co.,,library of congress name authority file, H.C. White Co.,http://id.loc.gov/authorities/names/n91121137, 1739
851,Stereo-Travel Co.,,library of congress name authority file,Stereo-Travel Co.,http://id.loc.gov/authorities/names/n2006012808, 1740
852,Universal Photo Art Co.,,library of congress name authority file,Universal Photo Art Co.,http://id.loc.gov/authorities/names/n2006012797, 1741
853,Universal Stereoscopic View Co.,,library of congress name authority file,Universal Stereoscopic View Co.,http://id.loc.gov/authorities/names/no2010029767, 1742
855,Léon et Lévy,,library of congress name authority file,Léon et Lévy,http://id.loc.gov/authorities/names/no2014082115, 1743
858,B.W. Kilburn Company,,library of congress name authority file,B.W. Kilburn Company,http://id.loc.gov/authorities/names/n93054435, 1744
1055,Poetry Society of America,,library of congress name authority file,Poetry Society of America,http://id.loc.gov/authorities/names/n50065387, 1745
1056,Los Angeles County Metropolitan Transportation Authority,,library of congress name authority file,Los Angeles County Metropolitan Transportation Authority,http://id.loc.gov/authorities/names/no96066249, 1746
1057,Santa Monica (Calif.). Arts Commission,,library of congress name authority file,Santa Monica (Calif.). Arts Commission,http://id.loc.gov/authorities/names/no92017293, 1747
1058,Occidental College,,library of congress name authority file,Occidental College,http://id.loc.gov/authorities/names/n50045518, 1748
1059,Friends of the Los Angeles River,,library of congress name authority file,Friends of the Los Angeles River,http://id.loc.gov/authorities/names/n2009044671, 1749
792,Naropa Institute,,library of congress name authority file,Naropa Institute,http://id.loc.gov/authorities/names/n80094106, 1750
1060,Beyond Baroque Literary Arts Center,,library of congress name authority file,Beyond Baroque Literary Arts Center,http://id.loc.gov/authorities/names/no98081502, 1751
1075,"Kitchen Center for Video, Music, Dance, Performance, Film, and Literature (New York, N.Y.)",,ingest,"Kitchen Center for Video, Music, Dance, Performance, Film, and Literature (New York, N.Y.)",http://id.loc.gov/authorities/names/n93104099, 1717
197,Copley Galleries,,library of congress name authority file,Copley Galleries,http://id.loc.gov/authorities/names/nr98017343, 1752
198,"Galleria del naviglio (Milan, Italy)",,library of congress name authority file,"Galleria del naviglio (Milan, Italy)",http://id.loc.gov/authorities/names/n96013143, 1753
199,Loudmer-Poulain (Firm),,library of congress name authority file,Loudmer-Poulain (Firm),http://id.loc.gov/authorities/names/nr2002042114, 1754
200,Hôtel Drouot,,library of congress name authority file,Hôtel Drouot,http://id.loc.gov/authorities/names/n82203863, 1755
201,Mannheimer Kunstverein,,library of congress name authority file,Mannheimer Kunstverein,http://id.loc.gov/authorities/names/n82089340, 1756
63,International Design Conference in Aspen,,library of congress name authority file,International Design Conference in Aspen,http://id.loc.gov/authorities/names/n80160740, 1757
806,Städtisches Moritzburg-Museum.,,ingest,Städtisches Moritzburg-Museum.,http://id.loc.gov/authorities/names/n82081837, 1758
807,National-Galerie (Germany).,,ingest,National-Galerie (Germany).,http://id.loc.gov/authorities/names/n50041223, 1759
353,"Hollyhock House (Hollywood, Los Angeles, Calif.)",,library of congress name authority file,"Hollyhock House (Hollywood, Los Angeles, Calif.)",http://id.loc.gov/authorities/names/n92031232, 1760
360,Solomon R. Guggenheim Museum,,library of congress name authority file,Solomon R. Guggenheim Museum,http://id.loc.gov/authorities/names/n79065486, 1761
369,Angels Flight (Railway),,library of congress name authority file,Angels Flight (Railway),http://id.loc.gov/authorities/names/n98039971, 1762
370,"California Club (Los Angeles, Calif.)",,library of congress name authority file,"California Club (Los Angeles, Calif.)",http://id.loc.gov/authorities/names/nr2004004238, 1763
372,"Bullock""s Wilshire (Department store)",,library of congress name authority file,"Bullock""s Wilshire (Department store)",http://id.loc.gov/authorities/names/n96059689, 1764
373,"Chinese Theatre (Los Angeles, Calif.)",,library of congress name authority file,"Chinese Theatre (Los Angeles, Calif.)",http://id.loc.gov/authorities/names/n93117147, 1765
375,Los Angeles (Calif.). Department of Water and Power,,library of congress name authority file,Los Angeles (Calif.). Department of Water and Power,http://id.loc.gov/authorities/names/n79063867, 1766
376,"Racquet Club (Palm Springs, Calif.)",,library of congress name authority file,"Racquet Club (Palm Springs, Calif.)",http://id.loc.gov/authorities/names/n85130465, 1767
377,Palm Springs Desert Museum,,library of congress name authority file,Palm Springs Desert Museum,http://id.loc.gov/authorities/names/n80032166, 1768
378,Beverly Hills Hotel,,library of congress name authority file,Beverly Hills Hotel,http://id.loc.gov/authorities/names/n78056745, 1769
382,"Freeman House (Hollywood, Los Angeles, Calif.)",,library of congress name authority file,"Freeman House (Hollywood, Los Angeles, Calif.)",http://id.loc.gov/authorities/names/no96047750, 1770
383,Museo Rufino Tamayo,,library of congress name authority file,Museo Rufino Tamayo,http://id.loc.gov/authorities/names/n83217195, 1771
384,Albert C. Martin and Associates,,library of congress name authority file,Albert C. Martin and Associates,http://id.loc.gov/authorities/names/n88633344, 1772
397,"Wurster, Bernardi, and Emmons",,library of congress name authority file,"Wurster, Bernardi, and Emmons",http://id.loc.gov/authorities/names/n82088077, 1773
870,"Case Study House No. 9 (Los Angeles, Calif.)",,ingest,"Case Study House No. 9 (Los Angeles, Calif.)",http://id.loc.gov/authorities/names/n98030235, 1545
871,"Wayfarers Chapel (Rancho Palos Verdes, Calif.)",,ingest,"Wayfarers Chapel (Rancho Palos Verdes, Calif.)",http://id.loc.gov/authorities/names/n96056944, 1542
872,Williams and Williams.,,ingest,Williams and Williams.,http://id.loc.gov/authorities/names/no2008160670, 1546
593,Courret Hermanos,,library of congress name authority file,Courret Hermanos,http://id.loc.gov/authorities/names/nr2006007817, 1774
830,Catedral de Arequipa,,library of congress name authority file,Catedral de Arequipa,http://id.loc.gov/authorities/names/nb2007024961, 1775
831,Catedral de Lima,,library of congress name authority file,Catedral de Lima,http://id.loc.gov/authorities/names/n88675416, 1776
1215,"Long hua si (Shanghai, China)",,lcnaf,"Long hua si (Shanghai, China)",http://id.loc.gov/authorities/names/nr92033908, 1777
1221,Getty Foundation,,library of congress name authority file,Getty Foundation,http://id.loc.gov/authorities/names/nr2006020600, 1778
517,J. Paul Getty Museum. Publications,,,J. Paul Getty Museum. Publications,http://id.loc.gov/authorities/names/no2005051562, 1779
459,J. Paul Getty Museum. Department of Manuscripts,,library of congress name authority file,J. Paul Getty Museum. Department of Manuscripts,http://id.loc.gov/authorities/names/n91104177, 1780
72,"University of California, Los Angeles",,library of congress name authority file,"University of California, Los Angeles",http://id.loc.gov/authorities/names/n79046090, 1781
440,Karl-Ernst-Osthaus-Museum,,library of congress name authority file,Karl-Ernst-Osthaus-Museum,http://id.loc.gov/authorities/names/n50053116, 1782
441,"Hamilton College (Clinton, N.Y.)",,library of congress name authority file,"Hamilton College (Clinton, N.Y.)",http://id.loc.gov/authorities/names/n50057136, 1783
716,Orange County Museum of Art (Calif.),,library of congress name authority file,Orange County Museum of Art (Calif.),http://id.loc.gov/authorities/names/n96103513, 1729
714,Rugby School,,library of congress name authority file,Rugby School,http://id.loc.gov/authorities/names/n86053853, 1784
22,Getty Research Institute. Research Library,,library of congress name authority file,Getty Research Institute. Research Library,http://id.loc.gov/authorities/names/nr00005506, 1785
349,Artists Space (Gallery),,library of congress name authority file,Artists Space (Gallery),http://id.loc.gov/authorities/names/n86855422, 1786
350,National Endowment for the Arts,,library of congress name authority file,National Endowment for the Arts,http://id.loc.gov/authorities/names/n79006752, 1787
351,Marie Walsh Sharpe Art Foundation,,library of congress name authority file,Marie Walsh Sharpe Art Foundation,http://id.loc.gov/authorities/names/n93024248, 1788
532,Carlhian (Firm),,library of congress name authority file,Carlhian (Firm),http://id.loc.gov/authorities/names/n96114782, 1789
850,Keystone View Company,,library of congress name authority file,Keystone View Company,http://id.loc.gov/authorities/names/n82029025, 1790
1066,Abdullah frères,,library of congress name authority file,Abdullah frères,http://id.loc.gov/authorities/names/no98113334, 1428
580,"Ferus Gallery (Los Angeles, Calif.)",,library of congress name authority file,"Ferus Gallery (Los Angeles, Calif.)",http://id.loc.gov/authorities/names/no2008184682, 1791
1086,"Maison Bonfils (Beirut, Lebanon)",,lcnaf,"Maison Bonfils (Beirut, Lebanon)",http://id.loc.gov/authorities/names/n86870143, 1792
1232,Rugby School,,library of congress name authority file,Rugby School,http://id.loc.gov/authorities/names/n86053853, 1784
341,"Black Mountain College (Black Mountain, N.C.)",,library of congress name authority file,"Black Mountain College (Black Mountain, N.C.)",http://id.loc.gov/authorities/names/n85350815, 1793
342,Haystack Mountain School of Crafts,,library of congress name authority file,Haystack Mountain School of Crafts,http://id.loc.gov/authorities/names/n81091139, 1794
715,"Museum of Contemporary Art (Los Angeles, Calif.) ",,library of congress name authority file,"Museum of Contemporary Art (Los Angeles, Calif.) ",http://id.loc.gov/authorities/names/n83206447, 1795
343,C.G. Jung Foundation for Analytical Psychology,,library of congress name authority file,C.G. Jung Foundation for Analytical Psychology,http://id.loc.gov/authorities/names/n50062107, 1796
512,J. Paul Getty Museum. Department of Photographs,,library of congress name authority file,J. Paul Getty Museum. Department of Photographs,http://id.loc.gov/authorities/names/nr95042435, 1797
1226, France. Armée. Armée d’Afrique,,lcnaf, France. Armée. Armée d’Afrique,http://id.loc.gov/authorities/names/n90670056, 1798
1227,Muséum national d’histoire naturelle (France),,lcnaf,Muséum national d’histoire naturelle (France),http://id.loc.gov/authorities/names/n80097456, 1799
1228,American Baptist Mission Press (Burma),,lcnaf,American Baptist Mission Press (Burma),http://id.loc.gov/authorities/names/nr99021029, 1800
660,"Douwes Fine Art Gallery (London, England)",,library of congress name authority file,"Douwes Fine Art Gallery (London, England)",http://id.loc.gov/authorities/names/n86806299, 1801
662,David Koetser Gallery,,library of congress name authority file,David Koetser Gallery,http://id.loc.gov/authorities/names/nr93043728, 1802
514,"Hollywood Bowl (Los Angeles, Calif.)",,library of congress name authority file,"Hollywood Bowl (Los Angeles, Calif.)",http://id.loc.gov/authorities/names/n92080187, 1803
1052,Festival internazionale del film di Locarno,,library of congress name authority file,Festival internazionale del film di Locarno,http://id.loc.gov/authorities/names/n78055372, 1689
692,Pacific Standard Time (Project),,local,Pacific Standard Time (Project),http://id.loc.gov/authorities/names/no2011154830, 1804
1053,Biennale di Venezia,,ingest,Biennale di Venezia,http://id.loc.gov/authorities/names/n80010259, 1654
1054,"Biennale di Venezia (Venice, Italy)",,library of congress name authority file,"Biennale di Venezia (Venice, Italy)",http://id.loc.gov/authorities/names/n80010259, 1654
54,Neurdein frères,,library of congress name authority file,Neurdein frères,http://id.loc.gov/authorities/names/no98092198, 1805
595,Fratelli Alinari,,library of congress name authority file,Fratelli Alinari,http://id.loc.gov/authorities/names/n79112301, 1806
927,Getty Conservation Institute,,library of congress name authority file,Getty Conservation Institute,http://id.loc.gov/authorities/names/n85199077, 1807
236,Coum Transmissions (Musical group) ,,library of congress name authority file,Coum Transmissions (Musical group) ,http://id.loc.gov/authorities/names/no2004077744, 1808
237,Franklin Furnace (Archive),,library of congress name authority file,Franklin Furnace (Archive),http://id.loc.gov/authorities/names/n82156010, 1809
238,Institute for Art and Urban Resources,,library of congress name authority file,Institute for Art and Urban Resources,http://id.loc.gov/authorities/names/n83009339, 1810
239,"Kitchen Center for Video, Music, Dance, Performance, Film, and Literature (New York, N.Y.) ",,library of congress name authority file,"Kitchen Center for Video, Music, Dance, Performance, Film, and Literature (New York, N.Y.) ",http://id.loc.gov/authorities/names/n93104099, 1717
240,Leo Castelli Gallery,,library of congress name authority file,Leo Castelli Gallery,http://id.loc.gov/authorities/names/n50074445, 1811
932,Getty Research Institute. Research Library,,lcnaf,Getty Research Institute. Research Library,http://id.loc.gov/authorities/names/nr00005506, 1785
578,Getty Conservation Institute. Scientific Program,,,Getty Conservation Institute. Scientific Program,http://id.loc.gov/authorities/names/no97059071, 1812
